name,phone,address,city,state,zip,latitude,longitude,county
WEST-MEC - SHADOW RIDGE HIGH SCHOOL,6238731860,10909 N. PERRYVILLE,WADDELL,AZ,85355,33.5805,-112.4615,MARICOPA COUNTY
WEST-MEC - CENTENNIAL HIGH SCHOOL,6238731860,4949 W. INDIAN SCHOOL RD.,PHOENIX,AZ,85031,33.616161,-112.228804,MARICOPA COUNTY
WEST-MEC - PEORIA HIGH SCHOOL,6238731860,4949 W. INDIAN SCHOOL RD.,PHOENIX,AZ,85031,33.587213,-112.238932,MARICOPA COUNTY
WEST-MEC - DYSART HIGH SCHOOL,6238731860,4949 W. INDIAN SCHOOL RD.,PHOENIX,AZ,85031,33.58768,-112.341847,MARICOPA COUNTY
WEST-MEC - MILLENNIUM HIGH SCHOOL,6238731860,4949 W. INDIAN SCHOOL RD.,PHOENIX,AZ,85031,33.493456,-112.377228,MARICOPA COUNTY
WEST-MEC - AGUA FRIA HIGH SCHOOL,6238731860,4949 W. INDIAN SCHOOL RD.,PHOENIX,AZ,85031,33.438985,-112.342777,MARICOPA COUNTY
WEST-MEC - BUCKEYE UNION HIGH SCHOOL,6238731860,4949 W. INDIAN SCHOOL RD.,PHOENIX,AZ,85031,33.373204,-112.577564,MARICOPA COUNTY
SOUTH POINTE HIGH SCHOOL,6022430600,8325 SOUTH CENTRAL AVENUE,PHOENIX,AZ,85042,33.371265,-112.073241,MARICOPA COUNTY
ALTA VISTA HIGH SCHOOL,6029532933,5040 S. CAMPBELL AVENUE,TUCSON,AZ,85706,32.160897,-110.944501,PIMA COUNTY
PINNACLE HIGH SCHOOL - MESA,4806685003,151 N. CENTENNIAL WAY,MESA,AZ,85201,33.418734,-111.828616,MARICOPA COUNTY
PINNACLE HIGH SCHOOL - TEMPE,4807558222,2224 W. SOUTHERN AVE. SUITE #,TEMPE,AZ,85282,33.393265,-111.971833,MARICOPA COUNTY
PINNACLE VIRTUAL HIGH SCHOOL,4807558222,2224 W. SOUTHERN AVE.,TEMPE,AZ,85282,33.382213,-111.909253,MARICOPA COUNTY
PINNACLE CHARTER HIGH SCHOOL,4807558222,900 E. PECOS,CHANDLER,AZ,85225,33.291789,-111.826013,MARICOPA COUNTY
PINNACLE CHARTER HIGH SCHOOL,4807558222,2224 W. SOUTHERN AVE SUITE #1,TEMP,AZ,85282,31.369991,-110.931459,SANTA CRUZ COUNTY
PINNACLE HIGH SCHOOL - CASA GRANDE,5204232380,409 W. MCMURRAY BLVD,CASA GRANDE,AZ,85222,32.886838,-111.757504,PINAL COUNTY
BLUEPRINT HIGH SCHOOL,4808920235,670 NORTH ARIZONA AVENUE,CHANDLER,AZ,85225,33.313783,-111.843041,MARICOPA COUNTY
HOPE HIGH SCHOOL,6237728013,7620 W. LOWER BUCKEYE RD.,PHOENIX,AZ,85043,33.422957,-112.224201,MARICOPA COUNTY
HOPE HIGH SCHOOL ONLINE,6026745555,5651 W. TALAVI BLVD.,GLENDALE,AZ,85306,33.635488,-112.180017,MARICOPA COUNTY
ACADEMIC & PERSONAL EXCELLENCE HIGH SCHOOL,5208894246,2859 E. ELVIRA RD. D,TUCSON,AZ,85706,32.127901,-110.929833,PIMA COUNTY
INTELLI-SCHOOL CHARTER HIGH SCHOOL - GLENDALE SITE,6025647300,13806 NORTH 51ST AVENUE,GLENDALE,AZ,85306,33.61085,-112.168492,MARICOPA COUNTY
RSD CHARTER HIGH SCHOOL,6029037090,12814 N. 28TH DRIVE,PHOENIX,AZ,85029,33.602984,-112.119735,MARICOPA COUNTY
AMPHITHEATER HIGH SCHOOL,5206965000,125 W YAVAPAI ROAD,TUCSON,AZ,85705,32.270911,-110.974889,PIMA COUNTY
CANYON DEL ORO HIGH SCHOOL,5206965000,25 WEST CALLE CONCORDIA,ORO VALLEY,AZ,85704,32.374387,-110.971247,PIMA COUNTY
IRONWOOD RIDGE HIGH SCHOOL,5206965000,2475 WEST NARANJA DRIVE,TUCSON,AZ,85742,32.40947,-111.020944,PIMA COUNTY
ANTELOPE UNION HIGH SCHOOL,9287854041,9168 SOUTH AVE 36 EAST,WELLTON,AZ,85356,32.691321,-114.023325,YUMA COUNTY
PCJTED - BABOQUIVARI HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - CANYON DEL ORO HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - DESERT VIEW HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - CHOLLA HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - TUCSON HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - VAIL HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - AJO HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - AMPHITHEATER HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - UNIVERSITY HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - CATALINA FOOTHILLS HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - SAHUARO HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - MOUNTAIN VIEW HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - CIENEGA HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - PALO VERDE HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - PUEBLO HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - TANQUE VERDE HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - RINCON HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - FLOWING WELLS HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - SUNNYSIDE HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - EMPIRE HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - CATALINA HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - SANTA RITA HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - SAHUARITA HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - IRONWOOD RIDGE HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - MARANA HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - HOWENSTINE HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
PCJTED - SABINO HIGH SCHOOL,5207454588,6420 E. BROADWAY BLVD. SUITE A,TUCSON,AZ,85710,32.219317,-110.85554,PIMA COUNTY
IMAGINE PREPARATORY HIGH SCHOOL AT SURPRISE,6025477961,18052 N. BLACK CANYON HIGHWAY,PHOENIX,AZ,85053,33.589855,-112.395582,MARICOPA COUNTY
MIJTED - CHINO VALLEY HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86302,34.745809,-112.453816,YAVAPAI COUNTY
MIJTED - ASHFORK HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86302,35.221083,-112.486254,YAVAPAI COUNTY
MIJTED - BAGDAD HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86302,34.574195,-113.183265,YAVAPAI COUNTY
MIJTED - BRADSHAW MOUNTAIN HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86302,34.600274,-112.343079,YAVAPAI COUNTY
MIJTED - SELIGMAN HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86303,35.329759,-112.874409,YAVAPAI COUNTY
MIJTED - MAYER HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86302,34.400056,-112.241378,YAVAPAI COUNTY
MIJTED - PRESCOTT HIGH SCHOOL,9287710791,PO BOX 2487,PRESCOTT,AZ,86303,34.562671,-112.477998,YAVAPAI COUNTY
APACHE JUNCTION HIGH SCHOOL,4809821110,2525 S IRONWOOD DR,APACHE JUNCTION,AZ,85220,33.392126,-111.563345,PINAL COUNTY
WAVE - KINGMAN HIGH SCHOOL,9287530747,P.O. BOX 7000,KINGMAN,AZ,86401,35.243975,-114.010358,MOHAVE COUNTY
WAVE - PARKER HIGH SCHOOL,9287530747,P.O. BOX 7000,KINGMAN,AZ,86401,34.14333,-114.287961,LA PAZ COUNTY
WAVE - LAKE HAVASU HIGH SCHOOL,9287530747,P.O. BOX 7000,KINGMAN,AZ,86401,34.494339,-114.31756,MOHAVE COUNTY
WAVE - MOHAVE HIGH SCHOOL,9287530747,P.O. BOX 7000,KINGMAN,AZ,86401,35.106024,-114.601082,MOHAVE COUNTY
WAVE - RIVER VALLEY HIGH SCHOOL,9287530747,P.O. BOX 7000,KINGMAN,AZ,86401,34.894997,-114.570169,MOHAVE COUNTY
ALHAMBRA COLLEGE PREPARATORY HIGH SCHOOL,6022460578,3802 WEST MARYLAND,PHOENIX,AZ,85019,33.532192,-112.140708,MARICOPA COUNTY
AIM HIGH INSTITUTE,4808211119,1375 N. MCCLINTOCK DR.,CHANDLER,AZ,85226,33.32694,-111.909915,MARICOPA COUNTY
HIAKI HIGH SCHOOL,5208823029,200 NORTH STONE AVENUE,TUCSON,AZ,85701,32.116294,-111.067198,PIMA COUNTY
EDOPTIONS HIGH SCHOOL,4807777720,2150 E. SOUTHERN AVE.,TEMPE,AZ,85282,33.393051,-111.894022,MARICOPA COUNTY
ASH FORK HIGH SCHOOL,9286372561,P.O. BOX 247,ASH FORK,AZ,86320,35.221083,-112.486254,YAVAPAI COUNTY
BAGDAD HIGH SCHOOL,9286332201,PO BOX 427,BAGDAD,AZ,86321,34.573927,-113.184833,YAVAPAI COUNTY
ORANGEDALE JUNIOR HIGH PREP ACADEMY,6026296800,5048 E. OAK ST,PHOENIX,AZ,85008,33.473763,-111.97159,MARICOPA COUNTY
SALOME HIGH SCHOOL,9288593453,PO BOX 519,SALOME,AZ,85348,33.7749,-113.6026,LA PAZ COUNTY
BISBEE HIGH SCHOOL,5204325381,100 OLD DOUGLAS ROAD,BISBEE,AZ,85603,31.420217,-109.895706,COCHISE COUNTY
BOWIE HIGH SCHOOL,5208472545,P.O. BOX 157,BOWIE,AZ,85605,32.325322,-109.489797,COCHISE COUNTY
BUCKEYE UNION HIGH SCHOOL,6233864423,902 EASON AVENUE,BUCKEYE,AZ,85326,33.373204,-112.577564,MARICOPA COUNTY
ESTRELLA FOOTHILLS HIGH SCHOOL,6233864423,13033 S ESTRELLA PARKWAY,GOODYEAR,AZ,85338,33.326607,-112.425019,MARICOPA COUNTY
YOUNGKER HIGH SCHOOL,6235126129,3000 S. APACHE ROAD,BUCKEYE,AZ,85326,33.428823,-112.573662,MARICOPA COUNTY
BUENA HIGH SCHOOL,5205152714,3555 FRY BLVD,SIERRA VISTA,AZ,85635,31.569316,-110.237587,COCHISE COUNTY
BULLHEAD CITY JR HIGH SCHOOL,9287583961,1062 HANCOCK ROAD,BULLHEAD CITY,AZ,86442,35.107901,-114.610518,MOHAVE COUNTY
FOX CREEK JR HIGH SCHOOL,9287583961,3101 DESERT SKY BOULEVARD,BULLHEAD CITY,AZ,86442,35.074046,-114.553795,MOHAVE COUNTY
CAMP VERDE HIGH SCHOOL,9285678000,1326 MONTEZUMA CASTLE RD.,CAMP VERDE,AZ,86322,34.593219,-111.856044,YAVAPAI COUNTY
SOUTH VERDE MIDDLE HIGH,9285678076,410 CAMP LINCOLN,CAMP VERDE ARIZONA,AZ,86322,34.587236,-111.859253,YAVAPAI COUNTY
CASA GRANDE UNION HIGH SCHOOL,5208368500,2730 NORTH TREKELL ROAD,CASA GRANDE,AZ,85222,32.935772,-111.739457,PINAL COUNTY
DESERT WINDS HIGH SCHOOL,5203163360,1362 N. CASA GRANDE AVE.,CASA GRANDE,AZ,85222,32.886413,-111.748602,PINAL COUNTY
CASA VERDE HIGH SCHOOL,5203163360,1362 N. CASA GRANDE AVE.,CASA GRANDE,AZ,85222,32.886413,-111.748602,PINAL COUNTY
CATALINA FOOTHILLS HIGH SCHOOL,5202097500,4300 E SUNRISE DR,TUCSON,AZ,85718,32.30683,-110.899841,PIMA COUNTY
WHITE CONE HIGH SCHOOL,9287382367,POST OFFICE BOX 367,KEAMS CANYON,AZ,86034,35.604475,-110.066231,NAVAJO COUNTY
CHANDLER HIGH SCHOOL,4808127600,350 N. ARIZONA AV.,CHANDLER,AZ,85225,33.308873,-111.842133,MARICOPA COUNTY
WILLIS JUNIOR HIGH SCHOOL,4808127600,401 S. MCQUEEN ROAD,CHANDLER,AZ,85225,33.299072,-111.824146,MARICOPA COUNTY
JOHN M ANDERSEN JR HIGH SCHOOL,4808127600,1255 N. DOBSON ROAD,CHANDLER,AZ,85224,33.326032,-111.874194,MARICOPA COUNTY
BOGLE JUNIOR HIGH SCHOOL,4808127600,1600 W. QUEEN CREEK ROAD,CHANDLER,AZ,85248,33.263673,-111.869148,MARICOPA COUNTY
HAMILTON HIGH SCHOOL,4808127600,3700 S ARIZONA AVE.,CHANDLER,AZ,85248,33.252962,-111.843536,MARICOPA COUNTY
BASHA HIGH SCHOOL,4808127600,5990 SOUTH VAL VISTA DRIVE,CHANDLER,AZ,85249,33.248321,-111.755487,MARICOPA COUNTY
SANTAN JUNIOR HIGH SCHOOL,4808127600,1550 E. CHANDLER HEIGHTS ROAD,CHANDLER,AZ,85249,33.233217,-111.830393,MARICOPA COUNTY
WILLIE & COY PAYNE JR. HIGH,4808127600,7655 S. HIGLEY RD.,QUEEN CREEK,AZ,85242,33.2105,-111.719,MARICOPA COUNTY
PERRY HIGH SCHOOL,4802242800,1919 E. QUEEN CREEK RD.,GILBERT,AZ,85296,33.2629,-111.7509,MARICOPA COUNTY
CHANDLER TRADITIONAL JUNIOR HIGH,4802243930,191 WEST OAKLAND,CHANDLER,AZ,85225,33.31068,-111.846288,MARICOPA COUNTY
CHINLE HIGH SCHOOL,9286749630,P.O. BOX 587,CHINLE,AZ,86503,36.093816,-109.624943,APACHE COUNTY
CHINLE JUNIOR HIGH SCHOOL,9286749405,P.O. BOX 587,CHINLE,AZ,86503,36.155825,-109.583043,APACHE COUNTY
CLIFTON HIGH SCHOOL,9288652752,110 HILL STREET,CLIFTON,AZ,85533,33.046596,-109.294597,GREENLEE COUNTY
COOLIDGE HIGH SCHOOL,5207232045,800 WEST NORTHERN AVENUE,COOLIDGE,AZ,85228,32.981573,-111.528332,PINAL COUNTY
COOLIDGE HIGH SCHOOL SUCCESS CENTER,5207232045,450 N. ARIZONA BLVD.,COOLIDGE,AZ,85228,32.981313,-111.524033,PINAL COUNTY
SAN TAN FOOTHILLS HIGH SCHOOL,4806774505,1255 WEST SILVERDALE ROAD,QUEEN CREEK,AZ,85243,33.140004,-111.580723,PINAL COUNTY
PAUL H HUBER JR HIGH SCHOOL,5203642447,1650 WASHINGTON AVE.,DOUGLAS,AZ,85607,31.351799,-109.528371,COCHISE COUNTY
DOUGLAS HIGH SCHOOL,5203642447,1500 15TH STREET,DOUGLAS,AZ,85607,31.349623,-109.538596,COCHISE COUNTY
DUNCAN HIGH SCHOOL,9283592472,PO BOX 710,DUNCAN,AZ,85534,32.724855,-109.107437,GREENLEE COUNTY
DYSART HIGH SCHOOL,6238767000,11425 N. DYSART ROAD,EL MIRAGE,AZ,85335,33.58768,-112.341847,MARICOPA COUNTY
VALLEY VISTA HIGH SCHOOL,6235238800,15550 N. PARKVIEW PLACE,SURPRISE,AZ,85374,33.625296,-112.384904,MARICOPA COUNTY
SHADOW RIDGE HIGH SCHOOL,6235235100,10909 N. PERRYVILLE ROAD,WADDELL,AZ,85335,33.5805,-112.4615,MARICOPA COUNTY
WILLOW CANYON HIGH SCHOOL,6238767000,17901 W LUNDBERG ST,SURPRISE,AZ,85374,33.636523,-112.399556,MARICOPA COUNTY
ELOY JUNIOR HIGH SCHOOL,5204662100,1011 N SUNSHINE BLVD,ELOY,AZ,85231,32.755704,-111.548955,PINAL COUNTY
COCONINO HIGH SCHOOL,9285276000,2801 N IZABEL STREET,FLAGSTAFF,AZ,86004,35.216496,-111.62254,COCONINO COUNTY
FLAGSTAFF HIGH SCHOOL,9285276000,400 W ELM STREET,FLAGSTAFF,AZ,86001,35.20356,-111.651394,COCONINO COUNTY
SINAGUA HIGH SCHOOL,9285275500,3950 E BUTLER AVE,FLAGSTAFF,AZ,86004,35.194079,-111.601691,COCONINO COUNTY
FLORENCE HIGH SCHOOL,5208663500,P.O. BOX 2850,FLORENCE,AZ,85232,33.023059,-111.387319,PINAL COUNTY
POSTON BUTTE HIGH SCHOOL,5208663500,P.O. BOX 2850,FLORENCE,AZ,85232,33.21862,-111.56212,PINAL COUNTY
FLOWING WELLS HIGH SCHOOL,5206968812,3725 N FLOWING WELLS RD,TUCSON,AZ,85705,32.273987,-110.995277,PIMA COUNTY
FLOWING WELLS JUNIOR HIGH SCHOOL,5206968812,4545 N. LACHOLLA,TUCSON,AZ,85705,32.28977,-111.014262,PIMA COUNTY
SENTINEL PEAK HIGH SCHOOL,5206968812,1949 W. GARDNER LANE,TUCSON,AZ,85705,32.281235,-111.008245,PIMA COUNTY
FOUNTAIN HILLS HIGH SCHOOL,4806645000,16100 E. PALISADES BLVD.,FOUNTAIN HILLS,AZ,85268,33.61698,-111.733306,MARICOPA COUNTY
FREDONIA HIGH SCHOOL,9286437333,221 E HORTT STREET,FREDONIA,AZ,86022,36.95087,-112.52202,COCONINO COUNTY
FORT THOMAS HIGH SCHOOL,9284859423,HIGHWAY 70,FT THOMAS,AZ,85536,33.036454,-109.962048,GRAHAM COUNTY
SOUTHWEST JR. HIGH SCHOOL,9286276540,963 N.8TH AVENUE,SAN LUIS,AZ,85349,32.495435,-114.75991,YUMA COUNTY
GANADO HIGH SCHOOL,9287551000,P.O. BOX 1757,GANADO,AZ,86505,35.712139,-109.533101,APACHE COUNTY
GILA BEND HIGH SCHOOL,9286832225,308 N MARTIN AVE,GILA BEND,AZ,85337,32.951233,-112.717398,MARICOPA COUNTY
HIGHLAND HIGH SCHOOL,4804973452,140 SOUTH GILBERT ROAD,GILBERT,AZ,85296,33.364559,-111.699914,MARICOPA COUNTY
GILBERT HIGH SCHOOL,4804973452,1101 EAST ELLIOT RD.,GILBERT,AZ,85296,33.3482,-111.7665,MARICOPA COUNTY
GILBERT JUNIOR HIGH SCHOOL,4804973452,1016 N. BURK,GILBERT,AZ,85234,33.369415,-111.783749,MARICOPA COUNTY
GREENFIELD JUNIOR HIGH SCHOOL,4804973452,101 SOUTH GREENFIELD ROAD,GILBERT,AZ,85296,33.34891,-111.735707,MARICOPA COUNTY
MESQUITE JR HIGH SCHOOL,4804973452,130 W. MESQUITE ST.,GILBERT,AZ,85233,33.345421,-111.794532,MARICOPA COUNTY
HIGHLAND JR HIGH SCHOOL,4804973452,6915 E. GUADALUPE RD.,MESA,AZ,85212,33.361258,-111.684293,MARICOPA COUNTY
MESQUITE HIGH SCHOOL,4804973452,500 S MCQUEEN RD,GILBERT,AZ,85233,33.341032,-111.825396,MARICOPA COUNTY
DESERT RIDGE JR. HIGH,4804973452,10211 E. MADERO AVE.,MESA,AZ,85212,33.371509,-111.612782,MARICOPA COUNTY
DESERT RIDGE HIGH,4804973452,10045 E MADERO AVE,MESA,AZ,85212,33.371531,-111.617441,MARICOPA COUNTY
SOUTH VALLEY JR. HIGH,4804973452,140 SOUTH GILBERT ROAD,GILBERT,AZ,85296,33.3131,-111.7736,MARICOPA COUNTY
GPS JR. HIGH LEARNING CENTER,4804973452,140 S. GILBERT RD.,GILBERT,AZ,85296,33.364963,-111.683652,MARICOPA COUNTY
HIGHLAND PARK ELEMENTARY,4808323034,230 N. COLE DR.,GILBERT,AZ,85234,33.3547,-111.7114,MARICOPA COUNTY
GILBERT CLASSICAL ACADEMY HIGH SCHOOL,4804974024,55 N. GREENFIELD RD.,GILBERT,AZ,85234,33.351321,-111.737299,MARICOPA COUNTY
CAMPO VERDE HIGH SCHOOL,4804973452,3870 SOUTH QUARTZ STREET,GILBERT,AZ,85297,33.280012,-111.759728,MARICOPA COUNTY
APOLLO HIGH SCHOOL,6234356000,8045 N. 47TH AVENUE,GLENDALE,AZ,85302,33.553799,-112.160189,MARICOPA COUNTY
CORTEZ HIGH SCHOOL,6234356000,8828 N. 31ST AVENUE,PHOENIX,AZ,85051,33.565947,-112.125556,MARICOPA COUNTY
GLENDALE HIGH SCHOOL,6234356000,6216 W. GLENDALE AVENUE,GLENDALE,AZ,85301,33.540286,-112.193929,MARICOPA COUNTY
GREENWAY HIGH SCHOOL,6234356000,3930 W. GREENWAY ROAD,PHOENIX,AZ,85053,33.627026,-112.144548,MARICOPA COUNTY
MOON VALLEY HIGH SCHOOL,6234356000,3625 W CACTUS RD,PHOENIX,AZ,85029,33.594533,-112.136769,MARICOPA COUNTY
SUNNYSLOPE HIGH SCHOOL,6234356000,35 WEST DUNLAP,PHOENIX,AZ,85021,33.565629,-112.076379,MARICOPA COUNTY
THUNDERBIRD HIGH SCHOOL,6234356000,1750 W. THUNDERBIRD,PHOENIX,AZ,85023,33.612762,-112.096992,MARICOPA COUNTY
WASHINGTON HIGH SCHOOL,6234356000,2217 W. GLENDALE AVE.,PHOENIX,AZ,85021,33.536734,-112.106057,MARICOPA COUNTY
INDEPENDENCE HIGH SCHOOL,6234356000,6602 N. 75TH AVENUE,GLENDALE,AZ,85303,33.532292,-112.220536,MARICOPA COUNTY
GLOBE HIGH SCHOOL,9284253211,455 N. WILLOW STREET,GLOBE,AZ,85501,33.393789,-110.781721,GILA COUNTY
HIGH DESERT MIDDLE SCHOOL,9284026000,455 N. WILLOW,GLOBE,AZ,85501,33.39398,-110.781751,GILA COUNTY
GRAND CANYON HIGH SCHOOL,9286382461,P.O. BOX 519,GRAND CANYON,AZ,86023,36.053579,-112.137247,COCONINO COUNTY
HAYDEN HIGH SCHOOL,5203567876,PO BOX 409,WINKELMAN,AZ,85292,32.993853,-110.771716,GILA COUNTY
HIGLEY HIGH SCHOOL,4802797000,4068 EAST PECOS ROAD,GILBERT,AZ,85296,33.297334,-111.702315,MARICOPA COUNTY
WILLIAMS FIELD HIGH SCHOOL,4802798000,2076 S. HIGLEY ROAD,HIGLEY,AZ,85236,33.3484,-111.72,MARICOPA COUNTY
HOLBROOK HIGH SCHOOL,9285246144,455 NORTH 8TH AVENUE,HOLBROOK,AZ,86025,34.904905,-110.169154,NAVAJO COUNTY
HOLBROOK JUNIOR HIGH SCHOOL,9285246144,P. O. BOX 640,HOLBROOK,AZ,86025,34.904337,-110.162604,NAVAJO COUNTY
PHOENIX REGIONAL HIGH SCHOOL,6022784108,3160 N. 33RD AVE,PHOENIX,AZ,85017,33.484696,-112.129269,MARICOPA COUNTY
THOMAS J. PAPPAS REGIONAL HIGH SCHOOL,6024524737,374 N. 6TH AVE.,PHOENIX,AZ,85003,33.454032,-112.081928,MARICOPA COUNTY
BRADSHAW MOUNTAIN HIGH SCHOOL,9287594000,6000 LONGLOOK RD.,PRESCOTT VALLEY,AZ,86314,34.600274,-112.343079,YAVAPAI COUNTY
BRADSHAW MOUNTAIN HIGH SCHOOL EAST,9287595100,6411 N. ROBERT RD.,PRESCOTT VALLEY,AZ,86314,34.629872,-112.318736,YAVAPAI COUNTY
BABOQUIVARI HIGH SCHOOL,5203836700,P.O. BOX 248,SELLS,AZ,85634,31.91777,-111.861849,PIMA COUNTY
COMBS HIGH SCHOOL,4808823510,2505 E. GERMANN RD.,QUEEN CREEK,AZ,85240,33.278104,-111.536001,PINAL COUNTY
JOSEPH CITY HIGH SCHOOL,9282883307,PO BOX 8,JOSEPH CITY,AZ,86032,34.958081,-110.322501,NAVAJO COUNTY
JOSEPH CITY JUNIOR HIGH SCHOOL,9282883361,P.O. BOX 8,JOSEPH CITY,AZ,86032,34.959342,-110.322285,NAVAJO COUNTY
MONUMENT VALLEY HIGH SCHOOL,9286972006,P.O. BOX 337,KAYENTA,AZ,86033,36.939992,-110.214493,NAVAJO COUNTY
LAKE HAVASU HIGH SCHOOL,9285056900,2675 S. PALO VERDE BLVD.,LAKE HAVASU CITY,AZ,86403,34.495108,-114.314207,MOHAVE COUNTY
BEAVER DAM HIGH SCHOOL,9283475796,P.O. BOX 730,LITTLEFIELD,AZ,86432,36.904469,-113.927668,MOHAVE COUNTY
UNDERDOWN JUNIOR HIGH SCHOOL,6234785600,1252 S. AVONDALE BLVD.,AVONDALE,AZ,85323,33.431079,-112.290459,MARICOPA COUNTY
SAN MANUAL JR. HIGH SCHOOL,5203852337,P.O. BOX 406,SAN MANUEL,AZ,85631,32.599441,-110.630664,PINAL COUNTY
SAN MANUEL HIGH SCHOOL,5203852337,P.O. BOX 406,SAN MANUEL,AZ,85631,32.599441,-110.630664,PINAL COUNTY
MARANA HIGH SCHOOL,5206166400,11279 W. GRIER ROAD,MARANA,AZ,85653,32.368074,-111.221007,PIMA COUNTY
MOUNTAIN VIEW HIGH SCHOOL,5206824749,3901 W. LINDA VISTA BLVD.,TUCSON,AZ,85742,32.379594,-111.049137,PIMA COUNTY
MARICOPA HIGH SCHOOL,5205685100,45012 W. HONEYCUTT AVE.,MARICOPA,AZ,85239,33.054167,-112.050425,PINAL COUNTY
MAYER HIGH SCHOOL,9286421000,PO BOX 1059,MAYER,AZ,86333,34.346645,-112.156005,YAVAPAI COUNTY
MAYER JUNIOR HIGH SCHOOL,9286421000,P.O. BOX 1059,MAYER,AZ,86333,34.346645,-112.156005,YAVAPAI COUNTY
BRIMHALL JUNIOR HIGH SCHOOL,4804720200,4949 E SOUTHERN AVE,MESA,AZ,85206,33.39197,-111.724268,MARICOPA COUNTY
